time,revenue,auctions,impressions
09:13:00,0.117990654,609.2,150.2
09:14:00,0.11989023800000001,586.0,146.2
09:15:00,0.11442865979999998,582.2,133.2
09:16:00,0.11259137599999999,584.6,146.0
09:17:00,0.134070654,628.6,166.4
09:18:00,0.1156214932,573.6,155.6
09:19:00,0.10988780999999999,577.0,147.2
09:20:00,0.116784731,566.6,155.6
09:21:00,0.11946946680000001,541.6,132.8
09:22:00,0.129636723,559.8,142.6
09:23:00,0.13236315199999998,556.4,148.0
09:24:00,0.12353024399999998,578.4,159.4
09:25:00,0.10988159719999999,516.4,142.0
09:26:00,0.10488116779999998,554.6,142.2
09:27:00,0.12773637399999999,553.8,152.6
09:28:00,0.1232139662,591.0,155.2
09:29:00,0.11479931300000001,643.2,171.8
09:30:00,0.125332591,642.0,171.4
09:31:00,0.11467191400000001,604.6,150.0
09:32:00,0.1218962954,600.2,154.2
09:33:00,0.1314075192,597.8,164.6
09:34:00,0.136262689,622.4,163.0
09:35:00,0.12774780400000002,584.4,152.2
09:36:00,0.126831212,600.6,159.6
09:37:00,0.13626838,629.6,163.6
09:38:00,0.11422200600000001,601.6,141.8
09:39:00,0.1137056008,605.6,155.2
09:40:00,0.11700788199999998,592.2,160.6
09:41:00,0.0896921252,540.0,126.4
09:42:00,0.12528393600000004,599.0,153.2
09:43:00,0.11761596220000001,564.6,147.2
09:44:00,0.114738072,610.0,150.4
09:45:00,0.11657806799999999,617.4,147.2
09:46:00,0.11190598600000001,617.6,149.2
09:47:00,0.12255599799999999,634.0,163.6
09:48:00,0.123846788,576.6,145.8
09:49:00,0.12310309800000001,614.8,176.4
09:50:00,0.121595767,668.4,170.6
09:51:00,0.0961058164,568.6,133.8
09:52:00,0.11253576140000002,576.6,146.6
09:53:00,0.098261818,563.6,148.0
09:54:00,0.0918483246,567.4,128.6
09:55:00,0.119003868,621.8,140.8
09:56:00,0.111019844,607.8,148.4
09:57:00,0.11354178379999999,652.6,156.4
09:58:00,0.0982116048,595.4,142.0
09:59:00,0.136462154,581.2,149.8
10:00:00,0.1375863612,614.2,167.6
10:01:00,0.146199132,697.2,193.6
10:02:00,0.12140040399999999,639.4,148.8
10:03:00,0.12332007,638.2,157.4
10:04:00,0.127506976,622.4,167.6
10:05:00,0.12322170299999999,605.2,161.0
10:06:00,0.1287074768,670.2,161.8
10:07:00,0.12959694500000002,661.2,177.6
10:08:00,0.12111652799999999,667.2,176.0
10:09:00,0.1255195628,655.0,160.4
10:10:00,0.12470639000000001,629.6,148.0
10:11:00,0.09910266479999999,597.2,138.6
10:12:00,0.11850744399999999,606.2,162.0
10:13:00,0.1169506548,607.6,146.6
10:14:00,0.123248749,631.0,160.6
10:15:00,0.11290222400000001,642.6,173.8
10:16:00,0.1343690328,657.6,169.4
10:17:00,0.11858107920000001,638.2,163.4
10:18:00,0.13307375,696.2,172.6
10:19:00,0.11464941000000002,681.2,165.8
10:20:00,0.12949533600000002,684.2,172.8
10:21:00,0.11983807319999999,715.2,159.8
10:22:00,0.136562154,740.4,186.6
10:23:00,0.12278678200000001,733.2,168.2
10:24:00,0.1344197232,723.0,190.6
10:25:00,0.132521405,710.0,165.4
10:26:00,0.134902574,667.6,158.4
10:27:00,0.144799948,694.6,184.4
10:28:00,0.128871334,671.0,175.2
10:29:00,0.1190454124,714.2,173.0
10:30:00,0.12959085099999998,725.0,168.0
10:31:00,0.14434892800000002,738.2,187.0
10:32:00,0.13244004920000002,731.0,186.0
10:33:00,0.144476996,814.6,203.0
10:34:00,0.15775402,772.2,199.0
10:35:00,0.14575051,841.2,217.4
10:36:00,0.1537195408,817.4,198.6
10:37:00,0.12754389500000002,722.2,181.0
10:38:00,0.1340860382,760.4,186.0
10:39:00,0.11652942260000002,699.2,162.6
10:40:00,0.137045646,761.6,182.4
10:41:00,0.138052446,784.2,182.6
10:42:00,0.1253682808,805.6,192.4
10:43:00,0.135874727,808.6,204.0
10:44:00,0.0974715238,733.0,161.2
10:45:00,0.12630300600000002,729.2,169.4
10:46:00,0.138671022,709.4,180.4
